"","0File_names","0File_features","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","Labels"
"0","Tonetag_characteristic_sound.wav","-407.39063786351","28.566887608752","-116.92781077269","31.209173325557","44.285834665991","-32.990127798117","14.148814986277","24.93624273387","-6.4285029966502","25.550260821565","7.9935583193972","-20.961244680079","1.7078179877569","4.0184106624303","6.3261066969285","13.199133761715","3.2661231432012","-8.9492083362727","3.8839160846392","14.958803454542","106.61270964725","21.697451752299","73.879857320409","20.957073806407","25.864173739782","21.89920984473","12.041680302488","17.255173467848","13.228515793191","18.343135355938","9.6019840477388","14.675899647071","7.1015221910205","13.236625610722","10.283720769553","11.394819058213","6.8137850443053","9.0871749720681","6.9878531836928","10.330882402094","1"
"1","Aeroplane.wav","-225.43604823095","232.96168481064","-20.978596337007","-3.4123743910725","12.425670432794","5.393508966237","4.0048235420266","2.9636362676382","5.6709541416373","-5.2288770336785","-4.4133410269776","-1.6350529228367","-3.9926301046392","-1.8768410092615","3.3282807326396","2.3323600607685","-1.5910601347104","-0.86919821208915","-1.9787105353407","1.1051222801434","24.889746964629","15.890956717349","10.181391217167","10.277009636799","8.1145085792279","10.052170134079","8.0130666045184","7.0479856046654","5.531622968669","5.237204813139","3.9884297774244","4.3889790521197","4.5715602557215","4.9856329593248","4.8373214856964","4.0146718249803","4.1517920705816","4.1869926337516","4.3258302138253","3.9834804089546","0"
"2","Baby_Crying.wav","-245.88796966116","82.206419419394","-39.846355543427","15.823308095283","-26.269161224065","17.254437252027","-28.911844202969","-2.9182034342297","4.6203406752752","7.0528663585449","-1.522380703397","2.3712795698019","-11.471127849232","-4.8590087916976","2.727989321793","1.5687064782708","4.0876440179996","2.0946767898871","6.6869291714868","5.9149566796862","135.66718066307","30.37711945951","52.513449636558","18.477117292025","21.019045183405","18.693164452549","22.773296262017","10.042391919488","12.082655838634","12.292178279609","13.641819737072","10.070586177864","12.008048823477","9.0363871335087","8.6959677388425","13.904976874198","12.325934422229","12.617174594212","12.986204578739","11.410217698082","0"
"3","Car_honk1.wav","-241.65893108685","125.59578553739","18.298934643835","17.213915681719","-1.1879388160121","13.287118236041","-4.8328701555022","18.299065885094","-3.2569951205133","12.715204751594","-7.1700357354471","8.2585920676526","-5.904716540509","3.2333832272667","-7.7269774297537","5.2372714039532","-0.88326553144316","6.3975606442828","-2.5248099338309","4.2199274058449","59.470243670963","28.229086046833","12.666503614511","12.145835565075","9.1751278343723","4.1965996637935","18.138621272529","4.7527622389518","5.8234320282323","5.6723565223699","11.002556315704","6.1208095127024","4.8760900710346","4.5255535746164","11.601464086526","4.1500789650113","4.3818378243469","6.8406632054792","4.2897073417138","7.0155342874734","0"
"4","Car_honk2.wav","-241.66306940971","183.57577989036","-16.158823023325","11.645882159281","-9.1963255029138","4.2170147427579","-3.1435287122269","8.0282012397469","5.6620903910161","2.9030026087202","-3.7021126922847","2.0996489288541","-0.27513002543841","0.17721005168463","0.46768001300814","2.9127074916311","4.8978912048545","0.51024855876487","0.37755070464674","0.46205237676026","39.606931017397","19.332881592757","20.163745089024","16.888865507322","11.743180844347","9.3576667196086","8.8696162911294","7.1476517253751","7.7784598009784","6.284691028184","6.1370066748639","8.7286957127454","8.6482156655143","4.6018866051282","5.4921162234657","5.9847744637121","9.7613331254262","6.9162058684948","5.6523918066559","4.8748700840905","0"
"5","Motorcycle.wav","-101.78567660297","90.508525336093","-70.455989125316","21.416229987577","-47.986035590129","26.187963084843","-20.128455818618","18.320749932114","-17.11421035825","18.548571308624","-10.379691015349","18.212877991893","-2.2840517858962","10.736186457165","0.14423525331166","2.805296274052","-4.8253360118515","-1.3036968939547","-4.1016926392035","4.6293968547895","56.261778557017","16.955047476261","19.862386412435","7.896905534866","7.314530386858","10.157706025886","6.5640414533037","7.0643030480954","7.6756759061571","8.4414830709951","5.541033934688","6.6064712119798","5.4515049188298","5.7260112537811","6.0140178599817","6.6381920386403","7.6486302977454","5.4350934282233","6.9848575560552","6.0885587272209","0"
"6","People_Clapping.wav","-237.22684386413","156.32680218588","-93.498988771772","5.6576535274916","-36.247815796965","18.054926277151","-23.668895618254","0.47122979852431","-17.644112424897","5.0551415246806","-10.212594571342","-4.5285724191395","-7.9103620866888","-2.6238686743004","-4.7555425421129","-5.812620323121","-2.6471879750489","-4.6850888109506","-2.0672896816705","-5.4005575929591","52.496993323303","13.68593781908","15.905549945756","9.6176997741895","8.5107671098513","7.0447037348377","8.1364527766419","5.4266820969853","6.0563195454859","6.0403042294976","6.8355964578097","5.3098048978835","5.1220593464349","4.7119593170342","5.082675338234","4.6840405451788","4.738434243222","5.1373921422221","4.5387411897792","4.8258269433328","0"
"7","People_laughing.wav","-191.3081869","180.33619017824","-58.079979680999","-9.4071644665071","-33.93938835315","-32.632893431534","-15.557592799243","-16.887459215828","-1.8663044362145","-10.738811618463","-1.2404408489778","10.267095628839","-1.2694457909578","-9.2076528063822","-7.8398761978513","-4.4658070148356","-6.8004122835145","-5.8015719197704","-6.8999639941421","-6.8836986794407","38.57897989674","9.3593235995187","16.421989847673","8.3946160812521","10.295375955736","6.3571143311335","7.6644580847506","7.0538211663156","6.4185236722261","8.0595620702289","7.0928074279943","6.9432753927058","6.7038804754683","6.1625157439764","7.3912663498763","6.5338159577053","6.3370486891666","6.1516972642753","6.0351275064379","5.360408768746","0"
"8","People_talk_each_other.wav","-199.99796367739","156.91672896084","-58.102177623369","15.218460028136","-21.064862693662","-0.76191635439658","-14.402470833287","-12.483568808035","-12.516024086147","-15.836650775231","-5.6276926828352","0.83879718281471","-5.5222890026817","-2.6403295967809","-10.276221996203","-2.0130018933474","-7.9658758974061","-1.7233597190703","-2.6083118404198","-10.700086872038","103.62762109096","39.01171669461","32.951297828691","17.34369690625","23.982374978289","13.116112193048","14.285874101733","11.107959016837","9.4721209625934","9.6121893396853","7.4206278665602","8.3557938216864","7.3401968639721","7.583498158113","7.8319030297115","9.7166551101868","8.7701025905213","7.1601254934072","7.7773328132241","7.0833537620688","0"
"9","Random_Talking.wav","-151.14574755184","181.15969314015","-41.800227350553","-17.675913450753","-39.344099472615","-18.713599585107","-39.190162265988","-7.8835567201915","-5.8458715288318","-18.946409411787","-15.200983342065","4.4867966013387","-9.6656876518588","-12.411062731964","-9.3616046905416","-8.4025699574686","-13.853282675379","-1.3284414628604","-2.7527298592261","-16.382417634817","59.181560208942","19.387874067079","13.382853962067","9.4554740402448","10.295342781361","8.4608751648994","8.0640091246904","5.7907411537557","6.0881006064767","6.526089503252","6.1973208824258","5.9180245702415","5.9213500960943","5.4189019039638","5.4358760301958","5.646919337151","5.986031080209","5.6993020649653","5.8970934419315","6.9617262756467","0"
